date,tavg,tmin,tmax,prcp,snow,wspd,wpgt,pres,tsun,city
2019-09-14,17.7,15.0,23.0,0.0,,15.8,,1012.4,,Mexico City
2019-09-15,18.4,13.0,25.0,0.0,,12.3,,1011.3,,Mexico City
2019-09-16,17.8,13.0,24.0,0.0,,11.4,,1010.6,,Mexico City
2019-09-17,18.3,14.0,25.0,0.0,,11.0,,1009.8,,Mexico City
2019-09-18,18.7,15.0,24.0,0.0,,11.1,,1009.6,,Mexico City
2019-09-19,17.7,15.0,23.0,5.3,,8.8,,1009.6,,Mexico City
2019-09-20,18.3,14.0,25.0,4.8,,8.8,,1009.0,,Mexico City
2019-09-21,18.2,13.0,24.0,0.0,,11.4,,1009.3,,Mexico City
2019-09-22,19.0,14.0,25.0,0.0,,12.2,,1009.4,,Mexico City
2019-09-23,18.6,12.0,25.0,0.0,,11.9,,1009.9,,Mexico City
2019-09-24,18.8,15.0,25.0,0.0,,10.3,,1008.7,,Mexico City
2019-09-25,18.4,14.0,24.1,12.7,,8.8,,1008.4,,Mexico City
2019-09-26,19.2,14.0,25.0,7.4,,11.4,,1007.6,,Mexico City
2019-09-27,19.4,15.0,26.0,0.0,,12.7,,1005.4,,Mexico City
2019-09-28,19.2,16.0,24.0,0.0,,11.7,,1004.9,,Mexico City
2019-09-29,17.4,15.0,20.0,0.0,,15.6,,1007.5,,Mexico City
2019-09-30,17.2,13.0,22.3,2.5,,14.4,,1009.2,,Mexico City
2019-10-01,18.1,14.0,24.0,0.5,,10.6,,1008.0,,Mexico City
2019-10-02,18.2,14.0,24.0,0.0,,12.9,,1008.0,,Mexico City
2019-10-03,17.7,12.0,24.0,0.0,,11.5,,1008.6,,Mexico City
2019-10-04,18.2,14.0,23.0,0.0,,11.3,,1010.4,,Mexico City
2019-10-05,18.8,15.0,24.0,0.0,,13.6,,1010.7,,Mexico City
2019-10-06,18.3,14.0,25.0,0.0,,13.6,,1009.8,,Mexico City
2019-10-07,17.6,14.0,23.0,0.0,,15.3,,1010.5,,Mexico City
2019-10-08,16.2,14.0,18.0,0.3,,13.2,,1011.5,,Mexico City
2019-10-09,18.7,15.0,24.5,0.5,,11.9,,1009.4,,Mexico City
2019-10-10,19.3,15.0,25.0,0.0,,9.4,,1007.0,,Mexico City
2019-10-11,19.7,15.0,27.0,0.0,,12.2,,1007.1,,Mexico City
2019-10-12,18.9,16.0,25.0,0.0,,12.4,,1008.6,,Mexico City
2019-10-13,18.2,12.0,26.0,0.0,,10.2,,1008.8,,Mexico City
2019-10-14,19.7,14.0,27.0,0.0,,11.8,,1008.6,,Mexico City
2019-10-15,19.1,12.0,27.0,0.0,,11.5,,1008.4,,Mexico City
2019-10-16,17.9,16.0,21.0,0.0,,15.8,,1007.4,,Mexico City
2019-10-17,15.7,14.0,19.6,0.0,,8.9,,1008.8,,Mexico City
2019-10-18,18.0,14.9,23.0,,,10.8,,1007.6,,Mexico City
2019-10-19,18.8,15.0,24.0,18.8,,10.8,,1006.0,,Mexico City
2019-10-20,19.2,15.6,24.0,9.4,,10.9,,1005.2,,Mexico City
2019-10-21,19.2,15.0,24.8,2.5,,9.9,,1006.8,,Mexico City
2019-10-22,17.8,15.0,21.0,0.5,,13.9,,1010.0,,Mexico City
2019-10-23,17.2,13.0,22.0,0.0,,12.5,,1010.6,,Mexico City
2019-10-24,16.5,12.0,23.0,0.0,,10.9,,1008.0,,Mexico City
2019-10-25,16.6,13.0,21.0,0.0,,8.5,,1007.5,,Mexico City
2019-10-26,16.4,13.0,21.0,0.0,,8.5,,1008.8,,Mexico City
2019-10-27,17.4,15.0,23.0,0.0,,7.7,,1008.2,,Mexico City
2019-10-28,17.9,13.0,24.0,0.0,,7.8,,1008.0,,Mexico City
2019-10-29,19.1,16.0,24.0,0.0,,11.0,,1007.2,,Mexico City
2019-10-30,18.6,15.0,24.4,6.6,,9.4,,1007.2,,Mexico City
2019-10-31,16.5,13.0,20.0,0.3,,13.2,,1012.7,,Mexico City
2019-11-01,15.6,10.0,22.0,1.5,,9.3,,1015.7,,Mexico City
2019-11-02,15.4,13.0,19.0,0.0,,10.2,,1015.7,,Mexico City
2019-11-03,15.5,12.0,20.0,0.0,,8.5,,1015.5,,Mexico City
2019-11-04,17.2,12.0,22.0,0.0,,8.7,,1011.9,,Mexico City
2019-11-05,16.2,11.0,23.0,0.0,,11.1,,1011.1,,Mexico City
2019-11-06,16.6,12.0,23.0,0.0,,11.4,,1013.0,,Mexico City
2019-11-07,18.2,12.0,25.0,0.0,,10.4,,1012.4,,Mexico City
2019-11-08,17.1,12.0,23.0,0.0,,12.7,,1012.6,,Mexico City
2019-11-09,17.8,14.0,23.0,0.0,,13.1,,1013.9,,Mexico City
2019-11-10,17.1,9.0,24.0,0.0,,9.4,,1012.5,,Mexico City
2019-11-11,18.8,13.0,24.0,0.0,,10.9,,1009.9,,Mexico City
2019-11-12,17.2,13.0,22.0,0.0,,9.3,,1011.9,,Mexico City
2019-11-13,15.5,10.0,21.0,0.0,,13.7,,1012.7,,Mexico City
2019-11-14,17.3,13.0,23.0,0.0,,10.5,,1011.8,,Mexico City
2019-11-15,16.1,13.0,21.0,0.0,,9.5,,1014.8,,Mexico City
2019-11-16,15.4,9.0,21.0,0.0,,9.9,,1014.3,,Mexico City
2019-11-17,16.7,9.0,23.0,0.0,,8.3,,1010.9,,Mexico City
2019-11-18,16.6,11.0,23.0,0.0,,7.9,,1010.2,,Mexico City
2019-11-19,18.0,12.0,23.0,0.0,,7.6,,1008.9,,Mexico City
2019-11-20,18.0,12.0,23.3,0.0,,8.1,,1008.9,,Mexico City
2019-11-21,18.1,12.0,24.0,0.0,,9.0,,1009.6,,Mexico City
2019-11-22,18.2,11.0,25.0,0.0,,8.8,,1009.0,,Mexico City
2019-11-23,17.8,11.0,24.0,0.0,,9.1,,1009.8,,Mexico City
2019-11-24,17.1,9.0,24.0,0.0,,8.4,,1010.7,,Mexico City
2019-11-25,18.4,11.0,25.0,0.0,,7.9,,1007.1,,Mexico City
2019-11-26,18.5,13.0,24.0,0.0,,9.4,,1005.2,,Mexico City
2019-11-27,18.7,11.0,26.0,6.6,,7.6,,1008.2,,Mexico City
2019-11-28,18.0,10.0,27.0,0.0,,9.2,,1012.6,,Mexico City
2019-11-29,17.8,10.0,24.0,0.0,,10.4,,1013.0,,Mexico City
2019-11-30,18.6,12.0,25.0,0.0,,9.4,,1009.5,,Mexico City
2019-12-01,17.7,10.0,25.0,0.0,,14.0,,1009.6,,Mexico City
2019-12-02,16.0,10.0,22.0,0.0,,9.7,,1013.8,,Mexico City
2019-12-03,16.7,9.0,23.0,0.0,,8.2,,1012.2,,Mexico City
2019-12-04,16.5,9.0,24.0,0.0,,9.0,,1011.7,,Mexico City
2019-12-05,16.2,8.0,23.0,0.0,,8.1,,1011.9,,Mexico City
2019-12-06,15.8,8.0,25.0,0.0,,12.7,,1014.0,,Mexico City
2019-12-07,14.2,5.0,22.1,0.0,,9.1,,1017.8,,Mexico City
2019-12-08,15.6,7.0,24.0,0.0,,8.2,,1014.9,,Mexico City
2019-12-09,16.1,8.0,25.0,0.0,,10.0,,1010.5,,Mexico City
2019-12-10,16.5,9.0,25.0,0.0,,8.6,,1010.0,,Mexico City
2019-12-11,14.8,9.0,21.0,0.0,,9.8,,1014.9,,Mexico City
2019-12-12,14.7,7.0,22.0,0.0,,7.6,,1016.4,,Mexico City
2019-12-13,16.1,9.0,22.0,0.0,,9.3,,1012.7,,Mexico City
2019-12-14,15.4,7.0,23.0,0.0,,7.4,,1011.1,,Mexico City
2019-12-15,15.1,6.0,23.0,0.0,,10.1,,1010.3,,Mexico City
2019-12-16,15.9,7.0,23.0,0.0,,8.6,,1010.4,,Mexico City
2019-12-17,15.2,9.0,22.0,0.0,,9.3,,1010.9,,Mexico City
2019-12-18,10.7,7.0,17.0,0.0,,10.1,,1014.6,,Mexico City
2019-12-19,12.9,6.0,20.6,0.0,,8.9,,1015.5,,Mexico City
2019-12-20,14.0,8.0,19.0,0.0,,7.2,,1014.0,,Mexico City
2019-12-21,13.6,9.0,19.0,0.0,,10.3,,1014.6,,Mexico City
2019-12-22,10.8,9.0,13.0,,,9.5,,1017.6,,Mexico City
2019-12-23,14.3,7.0,21.0,0.0,,8.4,,1015.4,,Mexico City
2019-12-24,15.4,8.0,22.0,0.0,,9.0,,1011.9,,Mexico City
2019-12-25,15.0,8.0,21.0,0.0,,8.9,,1009.7,,Mexico City
2019-12-26,15.2,8.0,22.0,0.0,,8.1,,1009.2,,Mexico City
2019-12-27,15.7,8.0,24.0,0.0,,8.7,,1009.0,,Mexico City
2019-12-28,16.6,12.0,22.2,0.0,,8.1,,1008.4,,Mexico City
2019-12-29,15.6,10.0,21.0,,,10.2,,1009.6,,Mexico City
2019-12-30,17.2,10.0,24.0,,,10.7,,1009.4,,Mexico City
2019-12-31,16.4,8.0,24.0,0.0,,6.7,,1010.9,,Mexico City
2003-01-01,21.3,18.8,25.6,0.0,,16.9,,,,Buenos Aires
2003-01-02,21.2,18.8,24.4,0.0,,16.7,,,,Buenos Aires
2003-01-03,23.3,20.5,28.0,,,12.1,,,,Buenos Aires
2003-01-04,25.3,20.5,31.6,0.0,,8.9,,,,Buenos Aires
2003-01-05,26.8,22.3,31.9,,,17.9,,,,Buenos Aires
2003-01-06,24.4,17.0,31.0,0.0,,15.1,,,,Buenos Aires
2003-01-07,22.7,18.0,30.8,0.0,,19.4,,,,Buenos Aires
2003-01-08,23.9,20.5,29.8,,,12.9,,,,Buenos Aires
2003-01-09,25.4,19.6,29.2,0.0,,9.4,,,,Buenos Aires
2003-01-10,27.2,20.8,34.3,0.0,,17.9,,,,Buenos Aires
2003-01-11,24.6,20.0,29.8,10.9,,22.7,,,,Buenos Aires
2003-01-12,22.6,19.0,28.0,0.0,,13.5,,,,Buenos Aires
2003-01-13,25.5,19.0,30.2,0.0,,13.8,,,,Buenos Aires
2003-01-14,27.3,20.2,31.2,23.9,,12.6,,,,Buenos Aires
2003-01-15,28.4,25.4,31.6,0.0,,11.5,,,,Buenos Aires
2003-01-16,28.3,24.6,32.0,0.0,,10.1,,,,Buenos Aires
2003-01-17,27.3,24.0,32.5,0.0,,15.1,,,,Buenos Aires
2003-01-18,21.4,17.0,31.5,0.0,,15.8,,,,Buenos Aires
2003-01-19,20.2,19.0,23.8,1.0,,18.1,,,,Buenos Aires
2003-01-20,24.5,18.7,31.0,83.1,,13.3,,,,Buenos Aires
2003-01-21,24.9,19.5,31.1,0.0,,11.3,,,,Buenos Aires
2003-01-22,22.1,18.7,27.8,8.9,,10.8,,,,Buenos Aires
2003-01-23,21.1,16.3,24.0,7.9,,15.8,,,,Buenos Aires
2003-01-24,21.5,15.0,28.0,0.0,,16.7,,,,Buenos Aires
2003-01-25,24.6,20.0,32.5,0.0,,14.2,,,,Buenos Aires
2003-01-26,26.7,21.5,31.1,0.0,,9.1,,,,Buenos Aires
2003-01-27,27.2,23.8,31.0,0.0,,10.0,,,,Buenos Aires
2003-01-28,26.2,22.4,30.7,0.0,,23.0,,,,Buenos Aires
2003-01-29,26.7,23.4,34.3,0.0,,15.9,,,,Buenos Aires
2003-01-30,29.4,24.4,35.0,0.0,,16.4,,,,Buenos Aires
2003-01-31,31.1,27.0,36.0,0.0,,18.4,,,,Buenos Aires
2003-02-01,24.6,19.4,31.9,16.0,,13.8,,,,Buenos Aires
2003-02-02,21.6,19.2,27.6,39.1,,19.0,,,,Buenos Aires
2003-02-03,24.1,18.5,29.6,29.0,,7.4,,,,Buenos Aires
2003-02-04,25.9,21.0,27.5,0.0,,7.5,,,,Buenos Aires
2003-02-05,24.7,21.0,29.3,0.0,,7.9,,,,Buenos Aires
2003-02-06,26.8,22.2,32.2,0.0,,10.4,,,,Buenos Aires
2003-02-07,21.2,16.5,28.8,2.0,,32.9,,,,Buenos Aires
2003-02-08,23.7,17.0,26.2,3.0,,22.1,,,,Buenos Aires
2003-02-09,26.8,21.5,30.0,0.0,,15.3,,,,Buenos Aires
2003-02-10,23.8,20.6,30.5,32.0,,23.1,,,,Buenos Aires
2003-02-11,22.1,20.0,25.0,33.0,,24.6,,,,Buenos Aires
2003-02-12,23.7,19.5,29.0,14.0,,14.9,,,,Buenos Aires
2003-02-13,23.2,19.5,29.0,0.0,,9.9,,,,Buenos Aires
2003-02-14,23.8,21.0,28.7,0.0,,13.3,,,,Buenos Aires
2003-02-15,21.4,18.0,25.8,23.9,,13.9,,,,Buenos Aires
2003-02-16,16.3,11.5,23.7,,,20.5,,,,Buenos Aires
2003-02-17,20.1,15.8,26.0,,,23.1,,,,Buenos Aires
2003-02-18,21.7,15.2,32.4,0.0,,11.4,,,,Buenos Aires
2003-02-19,21.1,15.2,31.5,1.0,,14.5,,,,Buenos Aires
2003-02-20,13.9,10.1,22.5,0.0,,21.8,,,,Buenos Aires
2003-02-21,22.7,13.6,27.3,0.0,,11.3,,,,Buenos Aires
2003-02-23,22.2,17.0,26.0,,,12.2,,,,Buenos Aires
2003-02-24,22.3,19.5,28.0,0.0,,8.5,,,,Buenos Aires
2003-02-25,22.7,19.3,32.0,0.0,,8.0,,,,Buenos Aires
2003-02-26,27.4,23.4,33.8,0.0,,8.2,,,,Buenos Aires
2003-02-27,22.9,20.0,28.0,49.0,,18.0,,,,Buenos Aires
2003-02-28,23.0,19.6,26.4,22.1,,9.6,,,,Buenos Aires
2003-03-01,24.6,21.9,30.2,0.0,,9.0,,,,Buenos Aires
2003-03-02,24.1,22.0,30.8,,,15.9,,,,Buenos Aires
2003-03-03,24.1,19.8,31.7,0.0,,9.8,,,,Buenos Aires
2003-03-04,26.8,20.5,31.6,0.0,,10.7,,,,Buenos Aires
2003-03-05,26.2,24.0,29.2,0.0,,12.2,,,,Buenos Aires
2003-03-06,26.5,23.9,29.0,0.0,,11.1,,,,Buenos Aires
2003-03-07,25.7,23.0,29.4,0.0,,15.7,,,,Buenos Aires
2003-03-08,26.5,24.6,31.1,,,24.9,,,,Buenos Aires
2003-03-09,26.3,24.5,29.6,0.0,,22.7,,,,Buenos Aires
2003-03-10,24.8,21.6,27.9,23.1,,13.2,,,,Buenos Aires
2003-03-11,20.7,17.2,24.5,35.1,,22.2,,,,Buenos Aires
2003-03-12,16.5,12.5,25.2,0.0,,17.4,,,,Buenos Aires
2003-03-13,17.3,11.1,23.0,0.0,,7.8,,,,Buenos Aires
2003-03-14,21.2,16.8,24.0,0.0,,14.2,,,,Buenos Aires
2003-03-15,22.4,19.0,26.9,0.0,,15.8,,,,Buenos Aires
2003-03-16,22.3,17.2,27.2,,,9.2,,,,Buenos Aires
2003-03-17,22.6,18.0,29.5,0.0,,12.6,,,,Buenos Aires
2003-03-18,23.5,17.6,30.4,,,,,,,Buenos Aires
2003-03-19,24.5,20.5,31.2,,,,,,,Buenos Aires
2003-03-20,20.7,15.8,28.7,0.0,,27.9,,,,Buenos Aires
2003-03-21,17.4,13.2,21.1,0.0,,9.0,,,,Buenos Aires
2003-03-22,19.2,14.6,22.0,0.0,,10.5,,,,Buenos Aires
2003-03-23,20.3,14.7,25.2,0.0,,16.0,,,,Buenos Aires
2003-03-24,21.6,18.0,25.2,0.0,,24.2,,,,Buenos Aires
2003-03-25,21.1,18.9,23.7,0.0,,18.4,,,,Buenos Aires
2003-03-26,21.2,19.5,25.6,0.0,,15.9,,,,Buenos Aires
2003-03-27,22.9,19.6,25.2,0.0,,15.2,,,,Buenos Aires
2003-03-28,23.7,20.8,27.9,0.0,,13.3,,,,Buenos Aires
2003-03-29,20.1,18.0,22.0,16.0,,16.9,,,,Buenos Aires
2003-03-30,17.6,13.6,22.0,2.0,,20.3,,,,Buenos Aires
2003-03-31,17.0,13.0,20.7,0.0,,13.0,,,,Buenos Aires
2003-04-01,17.8,14.6,20.1,0.0,,15.9,,,,Buenos Aires
2003-04-02,16.5,13.0,19.0,,,18.4,,,,Buenos Aires
2003-04-03,18.2,13.2,19.6,0.0,,15.4,,,,Buenos Aires
2003-04-04,18.9,17.1,21.0,0.3,,15.1,,,,Buenos Aires
2003-04-05,17.7,15.0,21.0,0.0,,10.0,,,,Buenos Aires
2003-04-06,17.6,13.8,21.3,2.0,,8.0,,,,Buenos Aires
2003-04-07,20.6,16.0,27.1,0.0,,13.4,,,,Buenos Aires
2003-04-08,21.2,17.0,26.6,0.0,,12.2,,,,Buenos Aires
2003-04-09,18.4,14.4,25.5,3.0,,16.2,,,,Buenos Aires
2003-04-10,14.1,10.8,19.7,0.0,,19.0,,,,Buenos Aires
2003-04-11,14.2,9.5,20.6,,,22.9,,,,Buenos Aires
2003-04-12,12.9,8.5,17.3,0.0,,10.5,,,,Buenos Aires
2003-04-13,15.2,10.0,21.0,,,10.5,,,,Buenos Aires
2003-04-14,17.8,10.0,24.4,0.0,,14.2,,,,Buenos Aires
2003-04-15,19.5,13.6,27.4,0.0,,8.6,,,,Buenos Aires
2003-04-16,19.3,15.0,25.8,0.0,,7.9,,,,Buenos Aires
2003-04-17,18.8,17.0,22.0,0.0,,16.1,,,,Buenos Aires
2003-04-18,19.2,17.7,21.8,7.9,,16.9,,,,Buenos Aires
2003-04-19,16.3,13.8,21.1,11.9,,22.1,,,,Buenos Aires
2003-04-20,17.2,11.2,24.4,0.0,,14.5,,,,Buenos Aires
2003-04-21,18.2,14.6,23.9,0.0,,15.2,,,,Buenos Aires
2003-04-22,19.6,14.8,22.7,0.0,,10.5,,,,Buenos Aires
2003-04-23,19.9,18.5,22.4,0.0,,16.7,,,,Buenos Aires
2003-04-24,19.2,18.0,20.0,0.0,,11.2,,,,Buenos Aires
2003-04-25,17.2,13.7,19.8,9.9,,15.9,,,,Buenos Aires
2003-04-26,16.1,14.0,19.2,20.1,,13.8,,,,Buenos Aires
2003-04-27,17.0,14.2,19.6,0.0,,15.6,,,,Buenos Aires
2003-04-28,16.8,11.1,21.2,,,6.8,,,,Buenos Aires
2003-04-29,15.6,14.0,19.3,7.1,,23.5,,,,Buenos Aires
2003-04-30,15.3,13.0,17.5,,,19.6,,,,Buenos Aires
2003-05-01,16.0,11.0,20.5,,,9.8,,,,Buenos Aires
2003-05-02,15.2,10.8,19.5,0.0,,12.0,,,,Buenos Aires
2003-05-03,16.1,10.3,19.5,0.0,,9.6,,,,Buenos Aires
2003-05-04,16.1,11.0,19.4,0.0,,11.6,,,,Buenos Aires
2003-05-05,14.4,11.0,19.4,0.3,,14.7,,,,Buenos Aires
2003-05-06,12.4,8.4,18.3,0.0,,13.0,,,,Buenos Aires
2003-05-07,13.6,8.5,19.0,,,6.4,,,,Buenos Aires
2003-05-08,13.8,8.5,19.3,0.0,,7.0,,,,Buenos Aires
2003-05-09,16.0,8.5,18.5,0.0,,12.9,,,,Buenos Aires
2003-05-10,16.4,14.1,20.7,,,,,,,Buenos Aires
2003-05-11,17.5,14.0,20.0,,,9.0,,,,Buenos Aires
2003-05-12,18.6,14.4,22.9,0.0,,8.8,,,,Buenos Aires
2003-05-13,17.3,16.6,20.8,0.0,,16.5,,,,Buenos Aires
2003-05-14,18.1,16.2,25.2,0.0,,13.4,,,,Buenos Aires
2003-05-15,17.3,14.9,21.9,5.1,,16.1,,,,Buenos Aires
2003-05-16,15.1,12.4,16.5,,,20.4,,1013.4,,Buenos Aires
2003-05-17,12.9,11.0,13.8,22.1,,26.0,,1014.9,,Buenos Aires
2003-05-18,12.4,8.5,16.7,3.0,,24.2,,1025.1,,Buenos Aires
2003-05-19,14.8,8.5,16.5,0.0,,31.4,,1023.1,,Buenos Aires
2003-05-20,15.9,14.5,16.2,7.9,,15.7,,,,Buenos Aires
2003-05-21,17.6,15.0,19.8,0.0,,8.5,,1007.4,,Buenos Aires
2003-05-22,16.2,14.2,18.8,27.9,,17.9,,1006.4,,Buenos Aires
2003-05-23,15.3,10.6,18.5,0.0,,17.5,,1009.4,,Buenos Aires
2003-05-24,11.7,8.9,17.0,0.0,,24.7,,1008.7,,Buenos Aires
2003-05-25,11.9,7.4,15.9,0.0,,12.8,,1012.6,,Buenos Aires
2003-05-26,11.8,8.9,18.1,0.0,,15.2,,1013.6,,Buenos Aires
2003-05-27,14.9,7.9,20.2,0.0,,13.8,,1017.6,,Buenos Aires
2003-05-28,13.5,10.3,19.4,0.0,,6.9,,1020.6,,Buenos Aires
2003-05-29,16.7,10.7,23.7,0.0,,8.5,,1016.7,,Buenos Aires
2003-05-30,17.0,12.9,23.0,,,9.4,,1013.9,,Buenos Aires
2003-05-31,16.9,14.0,20.3,0.0,,12.8,,1016.5,,Buenos Aires
2003-06-01,14.7,10.5,20.3,0.0,,4.5,,1011.1,,Buenos Aires
2003-06-02,16.7,10.5,18.5,1.0,,,,,,Buenos Aires
2003-06-03,9.4,5.8,16.0,0.0,,11.9,,1026.5,,Buenos Aires
2003-06-04,11.6,6.5,15.5,0.0,,20.5,,1020.6,,Buenos Aires
2003-06-05,13.7,8.9,16.8,0.0,,16.2,,1014.2,,Buenos Aires
2003-06-06,11.7,8.5,14.1,0.0,,17.9,,1019.3,,Buenos Aires
2003-06-07,8.9,5.0,13.7,0.0,,10.7,,1027.3,,Buenos Aires
2003-06-08,8.6,2.7,13.0,0.0,,6.7,,1026.1,,Buenos Aires
2003-06-09,11.7,5.7,14.5,0.0,,12.9,,1020.4,,Buenos Aires
2003-06-10,12.9,10.2,14.0,0.0,,9.3,,1012.4,,Buenos Aires
2003-06-11,13.8,10.5,18.0,0.0,,9.0,,1014.6,,Buenos Aires
2003-06-12,12.5,9.2,16.6,0.0,,7.6,,1013.7,,Buenos Aires
2003-06-13,13.3,10.6,19.5,0.0,,7.6,,1016.8,,Buenos Aires
2003-06-14,13.2,11.5,17.5,0.0,,10.4,,,,Buenos Aires
2003-06-15,16.9,13.0,19.4,4.1,,19.0,,,,Buenos Aires
2003-06-16,13.6,9.5,19.3,0.0,,4.4,,1017.0,,Buenos Aires
2003-06-17,12.1,7.5,17.8,0.0,,12.4,,1018.7,,Buenos Aires
2003-06-18,12.3,9.3,15.5,0.0,,9.9,,1017.9,,Buenos Aires
2003-06-19,14.1,9.3,17.0,0.0,,10.9,,1018.1,,Buenos Aires
2003-06-20,16.1,13.5,18.4,0.0,,15.6,,1012.5,,Buenos Aires
2003-06-21,13.9,9.2,18.0,0.0,,17.3,,1017.3,,Buenos Aires
2003-06-22,12.2,8.4,16.3,,,,,,,Buenos Aires
2003-06-24,13.2,8.5,18.2,0.0,,11.6,,1020.6,,Buenos Aires
2003-06-25,14.2,8.5,18.2,,,33.4,,1020.7,,Buenos Aires
2003-06-26,12.1,11.2,15.1,1.0,,25.9,,1020.0,,Buenos Aires
2003-06-27,13.7,12.1,15.1,33.0,,13.4,,1015.6,,Buenos Aires
2003-06-28,13.4,13.0,14.0,7.1,,10.2,,1020.5,,Buenos Aires
2003-06-29,12.7,11.0,14.2,0.0,,10.4,,1023.2,,Buenos Aires
2003-06-30,14.6,11.3,17.0,0.0,,12.8,,1018.5,,Buenos Aires
2003-07-01,15.5,11.6,18.5,0.3,,14.8,,1019.2,,Buenos Aires
2003-07-02,10.6,5.4,13.2,0.0,,16.5,,1022.9,,Buenos Aires
2003-07-03,13.4,8.4,15.0,0.0,,4.7,,1017.3,,Buenos Aires
2003-07-04,13.3,11.8,15.3,37.1,,6.9,,1013.4,,Buenos Aires
2003-07-05,13.2,8.8,17.0,3.0,,11.2,,1012.1,,Buenos Aires
2003-07-06,12.7,8.0,16.9,0.0,,6.7,,1014.0,,Buenos Aires
2003-07-07,12.2,7.6,17.0,0.0,,13.6,,1010.8,,Buenos Aires
2003-07-08,12.8,9.0,15.0,2.0,,21.7,,1007.2,,Buenos Aires
2003-07-09,7.0,3.0,15.0,2.0,,20.4,,1018.2,,Buenos Aires
2003-07-10,6.8,3.8,12.2,0.0,,17.7,,1020.6,,Buenos Aires
2003-07-11,7.3,2.9,12.0,0.0,,11.3,,1030.1,,Buenos Aires
2003-07-12,8.1,3.2,11.7,0.0,,4.9,,1032.5,,Buenos Aires
2003-07-13,10.5,5.8,13.3,0.0,,19.3,,1028.9,,Buenos Aires
2003-07-14,11.7,5.8,15.0,0.0,,16.3,,1019.9,,Buenos Aires
2003-07-15,12.4,7.7,16.4,0.0,,19.3,,1019.5,,Buenos Aires
2003-07-16,9.8,5.4,15.2,0.0,,17.8,,1026.1,,Buenos Aires
2003-07-17,8.4,5.0,14.4,0.0,,12.1,,1023.5,,Buenos Aires
2003-07-18,11.8,7.8,13.5,0.0,,11.3,,1016.1,,Buenos Aires
2003-07-19,13.7,9.1,18.0,0.0,,10.0,,1013.1,,Buenos Aires
2003-07-20,16.2,12.5,19.0,0.0,,15.1,,1007.2,,Buenos Aires
2003-07-21,10.9,6.1,18.0,0.0,,17.6,,1022.2,,Buenos Aires
2003-07-22,8.2,4.0,13.4,0.0,,9.0,,1023.3,,Buenos Aires
2003-07-23,9.7,5.7,13.0,0.0,,9.0,,1022.8,,Buenos Aires
2003-07-24,9.6,4.4,17.5,0.0,,6.1,,1025.0,,Buenos Aires
2003-07-25,10.1,5.4,16.0,0.0,,11.5,,1030.9,,Buenos Aires
2003-07-26,10.3,7.6,13.2,0.0,,15.9,,1031.9,,Buenos Aires
2003-07-27,11.6,10.0,12.8,6.1,,18.4,,1026.4,,Buenos Aires
2003-07-28,13.7,11.0,16.0,0.0,,11.1,,1019.3,,Buenos Aires
2003-07-29,13.0,8.5,17.0,15.0,,18.3,,1019.7,,Buenos Aires
2003-07-30,12.4,8.2,19.2,0.0,,6.3,,1021.9,,Buenos Aires
2003-07-31,11.1,7.7,16.7,,,9.5,,1019.8,,Buenos Aires
2003-08-01,14.9,11.4,20.2,0.0,,9.8,,1015.3,,Buenos Aires
2003-08-02,14.9,10.8,18.0,7.1,,15.0,,1022.3,,Buenos Aires
2003-08-03,12.0,10.6,14.5,0.0,,21.6,,1020.4,,Buenos Aires
2003-08-04,14.2,10.6,15.1,11.9,,9.5,,1012.1,,Buenos Aires
2003-08-05,12.4,10.0,13.9,0.5,,21.4,,1006.8,,Buenos Aires
2003-08-06,9.5,7.0,11.0,0.0,,27.9,,1006.4,,Buenos Aires
2003-08-07,9.8,6.0,19.3,1.0,,16.7,,1012.9,,Buenos Aires
2003-08-08,12.5,6.5,18.5,0.0,,18.5,,1019.0,,Buenos Aires
2003-08-09,9.7,5.4,14.4,3.0,,12.9,,1029.7,,Buenos Aires
2003-08-10,8.7,5.0,14.1,0.0,,5.6,,1029.8,,Buenos Aires
2003-08-11,11.5,8.0,15.0,0.0,,15.3,,1024.1,,Buenos Aires
2003-08-12,13.2,9.6,18.9,0.0,,14.6,,1019.6,,Buenos Aires
2003-08-13,14.1,11.0,16.5,0.0,,7.5,,1018.8,,Buenos Aires
2003-08-14,12.2,9.0,16.3,0.0,,18.0,,1023.9,,Buenos Aires
2003-08-15,10.3,7.4,13.2,0.0,,11.8,,1027.1,,Buenos Aires
2003-08-16,12.1,6.0,18.0,0.0,,7.6,,1026.8,,Buenos Aires
2003-08-17,12.4,8.4,17.0,0.0,,16.0,,1021.7,,Buenos Aires
2003-08-18,13.9,9.9,22.0,0.0,,19.2,,1014.0,,Buenos Aires
2003-08-19,16.3,13.0,18.5,0.0,,11.2,,1012.5,,Buenos Aires
2003-08-20,15.6,13.3,18.5,0.0,,14.9,,1012.4,,Buenos Aires
2003-08-21,16.3,13.7,19.0,0.0,,22.8,,1011.3,,Buenos Aires
2003-08-22,11.2,8.1,19.0,0.0,,30.1,,1025.9,,Buenos Aires
2003-08-23,9.1,7.8,12.1,0.0,,23.4,,1026.5,,Buenos Aires
2003-08-24,9.7,4.6,16.7,0.0,,13.2,,1024.4,,Buenos Aires
2003-08-25,9.4,4.5,15.6,0.0,,14.2,,1028.1,,Buenos Aires
2003-08-26,8.8,5.8,11.6,0.0,,17.6,,1025.5,,Buenos Aires
